Sample index	Multipacting max (uA)	Pressure max (mBar)	P transmise moy (W)	NI9205_E1	NI9205_E3	NI9205_MP1l	NI9205_MP3l	NI9205_Power1	NI9205_Power2	NI9205_Arc2	NI9205_Penning1	T1	T2	T3	T4	Folder :	240130-094754-SansTiN-120MHz-rampe
0	1.225E+1	1.754E-7	9.090E-2	4.017E+0	1.933E+0	1.225E+1	1.106E+1	2.815E+0	3.110E+0	9.776E+0	1.754E-7	1413.10	1413.10	1413.10	1413.10	E1 att:	-76.23000
1	1.225E+1	1.752E-7	-4.722E-2	4.014E+0	1.931E+0	1.225E+1	1.106E+1	2.815E+0	3.110E+0	9.776E+0	1.752E-7	1413.10	1413.10	1413.10	1413.10	E1 a:	10.29834
2	1.225E+1	1.753E-7	-1.474E-2	4.017E+0	1.933E+0	1.225E+1	1.106E+1	2.815E+0	3.110E+0	9.775E+0	1.753E-7	1413.10	1413.10	1413.10	1413.10	E1 b:	-51.48216
3	1.186E+1	1.750E-7	1.139E-1	4.014E+0	1.931E+0	1.186E+1	1.027E+1	2.815E+0	2.815E+0	9.775E+0	1.750E-7	1413.10	1413.10	1413.10	1413.10	E2 att:	NaN
4	1.225E+1	1.750E-7	1.033E-1	4.019E+0	1.933E+0	1.225E+1	1.066E+1	3.110E+0	3.405E+0	9.775E+0	1.750E-7	1413.10	1413.10	1413.10	1413.10	E2 a:	NaN
5	1.225E+1	1.746E-7	-1.281E-1	4.013E+0	1.931E+0	1.225E+1	1.106E+1	2.726E+0	2.815E+0	9.775E+0	1.746E-7	1413.10	1413.10	1413.10	1413.10	E2 b:	NaN
6	1.305E+1	1.746E-7	-1.771E-2	4.013E+0	1.931E+0	1.305E+1	1.146E+1	2.815E+0	2.815E+0	9.775E+0	1.746E-7	1413.10	1413.10	1413.10	1413.10	E3 att:	-70.00000
7	1.186E+1	1.750E-7	1.417E-1	4.017E+0	1.933E+0	1.186E+1	1.066E+1	3.022E+0	3.405E+0	9.775E+0	1.750E-7	1413.10	1413.10	1413.10	1413.10	E3 a:	10.32683
8	1.186E+1	1.745E-7	-1.611E-1	4.013E+0	1.931E+0	1.186E+1	1.066E+1	2.726E+0	3.110E+0	9.775E+0	1.745E-7	1413.10	1413.10	1413.10	1413.10	E3 b:	-51.58608
9	1.305E+1	1.742E-7	-1.623E-1	4.017E+0	1.933E+0	1.305E+1	1.106E+1	3.110E+0	3.405E+0	9.775E+0	1.742E-7	1413.10	1413.10	1413.10	1413.10	E4 att:	NaN
10	1.265E+1	1.741E-7	-5.842E-2	4.013E+0	1.931E+0	1.265E+1	1.066E+1	2.726E+0	3.110E+0	9.775E+0	1.741E-7	1413.10	1413.10	1413.10	1413.10	E4 a:	NaN
11	1.265E+1	1.742E-7	1.440E-1	4.013E+0	1.931E+0	1.265E+1	1.106E+1	2.726E+0	2.815E+0	9.775E+0	1.742E-7	1413.10	1413.10	1413.10	1413.10	E4 b:	NaN
12	1.146E+1	1.742E-7	-5.722E-2	4.014E+0	1.931E+0	1.146E+1	9.870E+0	3.110E+0	3.700E+0	9.776E+0	1.742E-7	1413.10	1413.10	1413.10	1413.10	E5 att:	NaN
13	1.106E+1	1.741E-7	2.124E-2	4.013E+0	1.931E+0	1.106E+1	9.870E+0	3.022E+0	3.700E+0	9.775E+0	1.741E-7	1413.10	1413.10	1413.10	1413.10	E5 a:	NaN
14	1.305E+1	1.737E-7	-4.898E-2	4.014E+0	1.931E+0	1.305E+1	1.106E+1	2.815E+0	3.110E+0	9.775E+0	1.737E-7	0.00	0.00	0.00	0.00	E5 b:	NaN
15	1.345E+1	1.739E-7	8.737E-2	4.016E+0	1.932E+0	1.345E+1	1.146E+1	3.110E+0	3.110E+0	9.774E+0	1.739E-7	1413.10	1413.10	1413.10	1413.10	E6 att:	NaN
16	1.186E+1	1.740E-7	-1.947E-2	4.014E+0	1.932E+0	1.186E+1	9.870E+0	3.110E+0	3.405E+0	9.775E+0	1.740E-7	1413.10	1413.10	1413.10	1413.10	E6 a:	NaN
17	1.265E+1	1.736E-7	-1.328E-1	4.013E+0	1.931E+0	1.265E+1	1.106E+1	2.815E+0	3.110E+0	9.775E+0	1.736E-7	1413.10	1413.10	1413.10	1413.10	E6 b:	NaN
18	1.225E+1	1.737E-7	9.440E-2	4.017E+0	1.934E+0	1.225E+1	1.146E+1	3.110E+0	3.405E+0	9.775E+0	1.737E-7	1413.10	1413.10	1413.10	1413.10	E7 att:	NaN
19	1.225E+1	1.736E-7	-1.747E-1	1.429E+1	1.397E+1	1.225E+1	1.066E+1	3.022E+0	2.815E+0	9.775E+0	1.736E-7	1413.10	1413.10	1413.10	1413.10	E7 a:	NaN
20	1.186E+1	1.737E-7	1.157E-1	1.431E+1	1.395E+1	1.186E+1	1.027E+1	3.022E+0	3.700E+0	9.776E+0	1.737E-7	1413.10	1413.10	1413.10	1413.10	E7 b:	NaN
21	1.225E+1	1.737E-7	1.623E-1	1.428E+1	1.390E+1	1.225E+1	1.027E+1	3.110E+0	3.110E+0	9.775E+0	1.737E-7	1413.10	1413.10	1413.10	1413.10	E8 att:	NaN
22	1.106E+1	1.733E-7	-1.133E-1	1.424E+1	1.392E+1	1.106E+1	9.473E+0	3.022E+0	3.110E+0	9.775E+0	1.733E-7	1413.10	1413.10	1413.10	1413.10	E8 a:	NaN
23	1.225E+1	1.730E-7	8.677E-2	6.741E+1	6.788E+1	1.225E+1	1.106E+1	2.726E+0	3.110E+0	9.775E+0	1.730E-7	1413.10	1413.10	1413.10	1413.10	E8 b:	NaN
24	1.305E+1	1.730E-7	1.594E+1	6.825E+1	6.868E+1	1.305E+1	1.066E+1	3.932E+1	2.815E+0	9.775E+0	1.730E-7	1413.10	1413.10	1413.10	1413.10	E9 att:	NaN
25	1.265E+1	1.733E-7	3.583E+1	6.897E+1	6.943E+1	1.265E+1	1.146E+1	4.050E+1	3.110E+0	9.776E+0	1.733E-7	1413.10	1413.10	1413.10	1413.10	E9 a:	NaN
26	1.265E+1	1.727E-7	3.702E+1	6.978E+1	7.025E+1	1.265E+1	1.106E+1	4.139E+1	3.700E+0	9.775E+0	1.727E-7	1413.10	1413.10	1413.10	1413.10	E9 b:	NaN
27	1.146E+1	1.727E-7	3.772E+1	7.030E+1	7.085E+1	1.146E+1	9.870E+0	4.168E+1	3.110E+0	9.775E+0	1.727E-7	1413.10	1413.10	1413.10	1413.10	NI9205_MP1l a:	1210.00000
28	1.345E+1	1.725E-7	3.843E+1	7.110E+1	7.149E+1	1.345E+1	1.186E+1	4.316E+1	3.110E+0	9.776E+0	1.725E-7	1413.10	1413.10	1413.10	1413.10	NI9205_MP2l a:	1210.00000
29	1.186E+1	1.725E-7	3.941E+1	7.160E+1	7.217E+1	1.186E+1	9.870E+0	4.345E+1	3.110E+0	9.776E+0	1.725E-7	1413.10	1413.10	1413.10	1413.10	NI9205_MP3l a:	1210.00000
30	1.265E+1	1.726E-7	4.017E+1	7.238E+1	7.290E+1	1.265E+1	1.106E+1	4.434E+1	3.110E+0	9.776E+0	1.726E-7	1413.10	1413.10	1413.10	1413.10	NI9205_MP4l a:	1210.00000
31	1.186E+1	1.724E-7	4.113E+1	7.309E+1	7.347E+1	1.186E+1	1.027E+1	4.522E+1	3.405E+0	9.775E+0	1.724E-7	1413.10	1413.10	1413.10	1413.10	NI9205_MP5l a:	1210.00000
32	1.345E+1	1.721E-7	4.198E+1	7.372E+1	7.428E+1	1.345E+1	1.146E+1	4.611E+1	3.110E+0	9.776E+0	1.721E-7	1413.10	1413.10	1413.10	1413.10	NI9205_MP6l a:	1220.00000
33	1.225E+1	1.726E-7	4.285E+1	7.430E+1	7.495E+1	1.225E+1	1.066E+1	4.758E+1	3.405E+0	9.776E+0	1.726E-7	1413.10	1413.10	1413.10	1413.10	NI9205_MP7l a:	1050.00000
34	1.265E+1	1.723E-7	4.408E+1	7.523E+1	7.572E+1	1.265E+1	1.106E+1	4.847E+1	3.110E+0	9.775E+0	1.723E-7	1413.10	1413.10	1413.10	1413.10	NI9205_MP8l a:	500.00000
35	1.305E+1	1.724E-7	4.478E+1	7.576E+1	7.637E+1	1.305E+1	1.146E+1	4.935E+1	3.405E+0	9.775E+0	1.724E-7	1413.10	1413.10	1413.10	1413.10	NI9205_MP9l a:	1.00000
36	1.225E+1	1.718E-7	4.609E+1	7.656E+1	7.706E+1	1.225E+1	1.066E+1	4.994E+1	3.110E+0	9.775E+0	1.718E-7	1413.10	1413.10	1413.10	1413.10	NI9201_MP1m a:	1.00000
37	1.265E+1	1.719E-7	4.713E+1	7.867E+1	7.907E+1	1.265E+1	1.146E+1	5.289E+1	3.110E+0	9.775E+0	1.719E-7	1413.10	1413.10	1413.10	1413.10	NI9201_MP2m a:	1.00000
38	1.225E+1	1.719E-7	5.017E+1	7.956E+1	8.000E+1	1.225E+1	1.146E+1	5.437E+1	3.405E+0	9.775E+0	1.719E-7	1413.10	1413.10	1413.10	1413.10	NI9201_MP3m a:	1.00000
39	1.305E+1	1.716E-7	5.153E+1	8.000E+1	8.050E+1	1.305E+1	1.106E+1	5.555E+1	3.110E+0	9.776E+0	1.716E-7	1413.10	1413.10	1413.10	1413.10	NI9201_MP4m a:	1.00000
40	1.305E+1	1.713E-7	5.245E+1	8.075E+1	8.142E+1	1.305E+1	1.066E+1	5.644E+1	2.815E+0	9.775E+0	1.713E-7	1413.10	1413.10	1413.10	1413.10	NI9201_MP5m a:	1.00000
41	1.225E+1	1.714E-7	5.356E+1	8.179E+1	8.241E+1	1.225E+1	1.106E+1	5.791E+1	2.815E+0	9.776E+0	1.714E-7	1413.10	1413.10	1413.10	1413.10	NI9201_MP6m a:	1.00000
42	2.457E+1	5.063E-7	5.504E+1	8.243E+1	8.334E+1	2.457E+1	2.258E+1	5.968E+1	2.815E+0	9.775E+0	5.063E-7	1413.10	1413.10	1413.10	1413.10	NI9775_MP1r a:	1.00000
43	3.926E+1	9.344E-7	5.669E+1	8.282E+1	8.390E+1	3.926E+1	3.489E+1	6.116E+1	2.815E+0	9.775E+0	9.344E-7	1413.10	1413.10	1413.10	1413.10	NI9775_MP2r a:	1.00000
44	5.634E+1	1.494E-6	5.811E+1	8.330E+1	8.436E+1	5.634E+1	5.158E+1	6.204E+1	3.110E+0	9.775E+0	1.494E-6	1413.10	1413.10	1413.10	1413.10	
45	7.581E+1	2.101E-6	5.907E+1	8.346E+1	8.492E+1	7.581E+1	6.786E+1	6.381E+1	3.405E+0	9.775E+0	2.101E-6	1413.10	1413.10	1413.10	1413.10
46	1.012E+2	3.024E-6	6.114E+1	8.359E+1	8.535E+1	1.012E+2	9.328E+1	6.529E+1	3.405E+0	9.775E+0	3.024E-6	1413.10	1413.10	1413.10	1413.10
47	1.290E+2	3.933E-6	6.221E+1	8.379E+1	8.585E+1	1.290E+2	1.195E+2	6.647E+1	3.110E+0	9.775E+0	3.933E-6	1413.10	1413.10	1413.10	1413.10
48	1.672E+2	5.053E-6	6.370E+1	8.369E+1	8.609E+1	1.672E+2	1.548E+2	6.765E+1	3.110E+0	9.775E+0	5.053E-6	1413.10	1413.10	1413.10	1413.10
49	2.212E+2	6.672E-6	6.502E+1	8.369E+1	8.646E+1	2.212E+2	2.013E+2	6.972E+1	3.405E+0	9.776E+0	6.672E-6	1413.10	1413.10	1413.10	1413.10
50	2.748E+2	8.205E-6	6.643E+1	8.356E+1	8.670E+1	2.748E+2	2.494E+2	7.090E+1	2.815E+0	9.775E+0	8.205E-6	1413.10	1413.10	1413.10	1413.10
51	3.975E+2	1.164E-5	6.885E+1	8.379E+1	8.717E+1	3.975E+2	3.542E+2	7.326E+1	3.110E+0	9.776E+0	1.164E-5	1413.10	1413.10	1413.10	1413.10
52	4.702E+2	1.416E-5	7.032E+1	8.386E+1	8.748E+1	4.702E+2	4.182E+2	7.503E+1	3.110E+0	9.775E+0	1.416E-5	1413.10	1413.10	1413.10	1413.10
53	5.314E+2	1.628E-5	7.199E+1	8.438E+1	8.761E+1	5.314E+2	4.722E+2	7.650E+1	3.110E+0	9.775E+0	1.628E-5	1413.10	1413.10	1413.10	1413.10
54	5.806E+2	1.782E-5	7.404E+1	8.520E+1	8.823E+1	5.806E+2	5.123E+2	7.827E+1	3.405E+0	9.775E+0	1.782E-5	1413.10	1413.10	1413.10	1413.10
55	6.204E+2	1.913E-5	7.564E+1	8.634E+1	8.875E+1	6.204E+2	5.453E+2	8.063E+1	3.700E+0	9.775E+0	1.913E-5	1413.10	1413.10	1413.10	1413.10
56	6.509E+2	1.994E-5	7.720E+1	8.705E+1	8.896E+1	6.509E+2	5.739E+2	8.241E+1	3.405E+0	9.775E+0	1.994E-5	1413.10	1413.10	1413.10	1413.10
57	8.106E+2	2.885E-5	8.079E+1	9.086E+1	9.089E+1	8.106E+2	7.081E+2	8.772E+1	3.405E+0	9.776E+0	2.885E-5	1413.10	1413.10	1413.10	1413.10
58	8.436E+2	3.216E-5	4.131E+1	9.196E+1	9.199E+1	8.436E+2	7.344E+2	8.919E+1	2.815E+0	9.776E+0	3.216E-5	1413.10	1413.10	1413.10	1413.10
59	8.551E+2	3.354E-5	8.665E+1	9.275E+1	9.210E+1	8.551E+2	7.451E+2	9.096E+1	2.815E+0	9.776E+0	3.354E-5	1413.10	1413.10	1413.10	1413.10
60	8.841E+2	3.699E-5	8.843E+1	9.377E+1	9.257E+1	8.841E+2	7.661E+2	9.362E+1	3.110E+0	9.776E+0	3.699E-5	1413.10	1413.10	1413.10	1413.10
61	9.258E+2	4.314E-5	9.122E+1	9.513E+1	9.373E+1	9.258E+2	8.003E+2	9.598E+1	3.405E+0	9.776E+0	4.314E-5	1413.10	1413.10	1413.10	1413.10
62	9.798E+2	5.144E-5	4.539E+1	9.662E+1	9.499E+1	9.798E+2	8.456E+2	9.923E+1	3.405E+0	9.776E+0	5.144E-5	1413.10	1413.10	1413.10	1413.10
63	9.985E+2	5.474E-5	9.631E+1	9.734E+1	9.648E+1	9.985E+2	8.587E+2	1.010E+2	3.110E+0	9.775E+0	5.474E-5	1413.10	1413.10	1413.10	1413.10
64	1.039E+3	6.238E-5	9.808E+1	9.863E+1	9.709E+1	1.039E+3	8.924E+2	1.031E+2	3.110E+0	9.776E+0	6.238E-5	1413.10	1413.10	1413.10	1413.10
65	1.063E+3	6.837E-5	4.590E+1	9.952E+1	9.815E+1	1.063E+3	9.099E+2	1.063E+2	3.110E+0	9.776E+0	6.837E-5	1413.10	1413.10	1413.10	1413.10
66	1.036E+3	6.238E-5	5.644E+1	9.875E+1	9.831E+1	1.036E+3	8.893E+2	1.051E+2	2.815E+0	9.776E+0	6.238E-5	1413.10	1413.10	1413.10	1413.10
67	1.022E+3	5.840E-5	4.479E+1	9.875E+1	9.739E+1	1.022E+3	8.777E+2	1.057E+2	3.405E+0	9.776E+0	5.840E-5	1413.10	1413.10	1413.10	1413.10
68	1.004E+3	5.506E-5	4.680E+1	9.813E+1	9.796E+1	1.004E+3	8.642E+2	1.054E+2	3.110E+0	9.775E+0	5.506E-5	1413.10	1413.10	1413.10	1413.10
69	9.874E+2	5.136E-5	3.860E+1	9.783E+1	9.869E+1	9.874E+2	8.487E+2	1.054E+2	3.110E+0	9.776E+0	5.136E-5	1413.10	1413.10	1413.10	1413.10
70	9.612E+2	4.742E-5	3.856E+1	9.745E+1	9.746E+1	9.612E+2	8.273E+2	1.048E+2	3.022E+0	9.775E+0	4.742E-5	1413.10	1413.10	1413.10	1413.10
71	1.009E+3	5.627E-5	4.170E+1	9.871E+1	9.900E+1	1.009E+3	8.658E+2	1.081E+2	3.110E+0	9.776E+0	5.627E-5	1413.10	1413.10	1413.10	1413.10
72	1.040E+3	6.248E-5	4.443E+1	9.960E+1	1.001E+2	1.040E+3	8.916E+2	1.101E+2	3.405E+0	9.776E+0	6.248E-5	1413.10	1413.10	1413.10	1413.10
73	1.026E+3	6.039E-5	4.601E+1	9.917E+1	9.950E+1	1.026E+3	8.801E+2	1.096E+2	3.110E+0	9.776E+0	6.039E-5	1413.10	1413.10	1413.10	1413.10
74	1.019E+3	5.834E-5	6.197E+1	9.902E+1	1.013E+2	1.019E+3	8.722E+2	1.104E+2	3.110E+0	9.775E+0	5.834E-5	1413.10	1413.10	1413.10	1413.10
75	1.008E+3	5.611E-5	4.454E+1	9.848E+1	1.014E+2	1.008E+3	8.638E+2	1.099E+2	2.815E+0	9.778E+0	5.611E-5	1413.10	1413.10	1413.10	1413.10
76	9.925E+2	5.351E-5	5.285E+1	9.852E+1	1.005E+2	9.925E+2	8.519E+2	1.099E+2	3.110E+0	9.776E+0	5.351E-5	1413.10	1413.10	1413.10	1413.10
77	9.806E+2	5.136E-5	5.588E+1	9.810E+1	1.004E+2	9.806E+2	8.416E+2	1.099E+2	3.110E+0	9.776E+0	5.136E-5	1413.10	1413.10	1413.10	1413.10
78	1.018E+3	5.920E-5	5.109E+1	9.913E+1	1.017E+2	1.018E+3	8.706E+2	1.128E+2	3.110E+0	9.776E+0	5.920E-5	1413.10	1413.10	1413.10	1413.10
79	1.049E+3	6.591E-5	3.118E+1	9.975E+1	1.021E+2	1.049E+3	8.944E+2	1.143E+2	2.815E+0	9.777E+0	6.591E-5	1413.10	1413.10	1413.10	1413.10
80	1.036E+3	6.371E-5	4.858E+1	9.948E+1	1.027E+2	1.036E+3	8.873E+2	1.140E+2	2.815E+0	9.776E+0	6.371E-5	1413.10	1413.10	1413.10	1413.10
81	1.025E+3	6.141E-5	5.292E+1	9.925E+1	1.024E+2	1.025E+3	8.762E+2	1.143E+2	3.700E+0	9.776E+0	6.141E-5	1413.10	1413.10	1413.10	1413.10
82	1.016E+3	6.065E-5	5.331E+1	9.902E+1	1.026E+2	1.016E+3	8.754E+2	1.146E+2	3.405E+0	9.777E+0	6.065E-5	1413.10	1413.10	1413.10	1413.10
83	1.001E+3	5.806E-5	6.673E+1	9.879E+1	1.021E+2	1.001E+3	8.571E+2	1.143E+2	3.405E+0	9.776E+0	5.806E-5	1413.10	1413.10	1413.10	1413.10
84	9.953E+2	5.593E-5	4.757E+1	9.859E+1	1.029E+2	9.953E+2	8.515E+2	1.140E+2	3.110E+0	9.776E+0	5.593E-5	1413.10	1413.10	1413.10	1413.10
85	9.878E+2	5.524E-5	5.083E+1	9.829E+1	1.024E+2	9.878E+2	8.464E+2	1.146E+2	3.110E+0	9.776E+0	5.524E-5	1413.10	1413.10	1413.10	1413.10
86	1.020E+3	6.141E-5	5.365E+1	9.898E+1	1.027E+2	1.020E+3	8.682E+2	1.163E+2	3.405E+0	9.776E+0	6.141E-5	1413.10	1413.10	1413.10	1413.10
87	1.058E+3	7.155E-5	4.104E+1	1.001E+2	1.048E+2	1.058E+3	9.004E+2	1.193E+2	3.110E+0	9.777E+0	7.155E-5	1413.10	1413.10	1413.10	1413.10
88	1.051E+3	7.002E-5	5.576E+1	9.967E+1	1.040E+2	1.051E+3	8.936E+2	1.193E+2	3.110E+0	9.776E+0	7.002E-5	1413.10	1413.10	1413.10	1413.10
89	1.041E+3	6.764E-5	5.803E+1	9.952E+1	1.055E+2	1.041E+3	8.849E+2	1.193E+2	3.110E+0	9.776E+0	6.764E-5	1413.10	1413.10	1413.10	1413.10
90	1.030E+3	6.584E-5	4.701E+1	9.913E+1	1.048E+2	1.030E+3	8.785E+2	1.187E+2	3.110E+0	9.776E+0	6.584E-5	1413.10	1413.10	1413.10	1413.10
91	1.024E+3	6.436E-5	4.842E+1	9.898E+1	1.050E+2	1.024E+3	8.710E+2	1.193E+2	3.405E+0	9.776E+0	6.436E-5	1413.10	1413.10	1413.10	1413.10
92	1.012E+3	6.261E-5	5.301E+1	9.879E+1	1.058E+2	1.012E+3	8.619E+2	1.190E+2	2.815E+0	9.776E+0	6.261E-5	1413.10	1413.10	1413.10	1413.10
93	1.002E+3	6.032E-5	5.029E+1	9.859E+1	1.057E+2	1.002E+3	8.539E+2	1.190E+2	2.815E+0	9.777E+0	6.032E-5	1413.10	1413.10	1413.10	1413.10
94	9.997E+2	5.865E-5	7.998E+1	9.848E+1	1.060E+2	9.997E+2	8.511E+2	1.193E+2	3.110E+0	9.777E+0	5.865E-5	1413.10	1413.10	1413.10	1413.10
95	9.925E+2	5.694E-5	4.529E+1	9.840E+1	1.067E+2	9.925E+2	8.432E+2	1.190E+2	3.405E+0	9.776E+0	5.694E-5	1413.10	1413.10	1413.10	1413.10
96	1.031E+3	6.648E-5	4.608E+1	9.905E+1	1.070E+2	1.031E+3	8.742E+2	1.217E+2	3.110E+0	9.776E+0	6.648E-5	1413.10	1413.10	1413.10	1413.10
